X1,X2,X3,X4,X5,cat1,cat2,y
-0.2453881160028705,0.9988274515413331,-0.16649909525538525,4.0,5.414659619118446,A,low,0
-0.7537361643574896,-0.9035759222788879,-0.8951731610902698,,0.4583623945426212,C,med,1
-0.8895144296255233,0.9543483684426346,,,-0.5567052576046487,A,high,1
-0.8158102849654383,-0.18618407855425878,0.25206680010471016,0.0,0.20914407814991653,A,med,1
-0.0771017094141042,0.7415069006745183,,4.0,,B,high,0
0.3411519748166439,0.5647709681165469,,2.0,4.673314715517966,A,low,0
0.27669079933001905,0.1340325219733356,0.4546054596735532,,5.097278590048074,C,low,1
0.8271832490360238,0.476898418502653,1.6220011202341909,1.0,2.6404331558976577,C,med,1
0.01300189187790702,0.7570311226026958,0.6585796133078776,,4.442589891370297,A,low,1
1.4535340771573169,-0.19171935669793405,2.4070492303620368,1.0,2.2679167611604707,C,low,1
-0.2646568332379561,-0.3459336768735226,-0.29214985529197124,3.0,1.809776704598468,C,low,1
2.720169166589619,0.33518677112716944,,,1.3339247618924768,C,low,0
0.6256673477650062,0.6156918838825172,1.1476777534351048,3.0,1.379218017244869,A,med,1
-0.8571575564162826,0.5245702695532315,-1.0990878416745637,,-1.0956031126180625,B,low,0
-1.0708924980611123,0.595627297717269,-1.4059792384093746,1.0,2.5285095272146783,A,med,1
0.4824724152431853,-0.128833370374134,,4.0,1.9193321795719125,C,med,0
-0.2234627853258509,0.6356684323500432,,4.0,3.4907214481557514,A,low,1
0.714000494092092,-0.7595818892587831,-0.7789845208233938,3.0,2.1870469928772196,B,low,1
0.47323762457354485,0.08897819592169909,1.0822959230860474,1.0,1.6745925968618165,A,low,0
-0.07282891265687277,-0.9884826790037569,-0.5061166111278002,4.0,0.2576139399847386,A,low,0
-0.846793718068405,-0.3508283401994594,-1.4549591254252858,2.0,,B,med,0
-1.5148472246858646,-0.26707693025720425,-2.600068528701842,4.0,3.476474461632324,C,med,0
-0.4465149520670211,-0.20765461678148922,-0.2115433764982695,1.0,-0.28667798216772145,B,med,0
0.8563987943234723,0.39093441337972434,1.9538286292364995,5.0,2.1749475073614786,C,low,0
0.21409374413020396,-0.22288379745930853,-0.1767401164461529,,2.4660859030589677,A,med,1
-1.245738778711988,-0.1026127547549387,-1.7163884018831839,,0.5638704327634714,B,med,0
0.173180925851182,-0.5249117382513451,-0.48851284761954256,2.0,0.8242873901839995,B,low,1
0.3853173797288368,-0.25349641674131984,,1.0,,A,med,1
-0.883857436201133,-0.545460745473697,-1.9118751393335305,,-0.26684203658524597,B,low,0
0.1537251059455279,-0.8536081524631127,0.23498031887811488,1.0,2.699847430498785,B,med,1
0.058208718445999896,0.2068971867627558,0.6673241937384211,3.0,0.20929125268159998,B,med,1
-1.142970297830623,0.3364255971100325,,2.0,4.125707386066432,B,low,0
0.3577873603482833,0.238980692019229,1.018719279956038,3.0,6.6756554907766,B,med,0
0.5607845263682344,-0.0730119123988553,1.0627599769104032,2.0,0.27848639659636065,A,low,1
1.083051243175277,-0.24042843964154037,,5.0,3.0684157247493493,A,low,1
1.053802052034903,0.7266672991436505,2.15999799996115,4.0,0.5465161902359614,B,high,0
-1.377669367957091,0.03816357027243611,-1.647217504185577,5.0,4.081908347595579,A,high,1
-0.9378250399151228,-0.041636244740538064,-1.0504100173361661,2.0,-0.5305168181704301,A,low,0
0.5150352672086598,-0.9487158683871286,,3.0,2.961173516855425,B,low,0
0.5137859509122088,-0.3175043447476873,0.9660786775950014,2.0,0.25402206622129464,B,low,1
0.5150476863060479,-0.23960876242828588,0.8284912520157204,,1.5860308218032624,A,low,0
3.852731490654721,-0.20235443820619903,6.212995136037196,,,B,high,1
0.570890510693167,0.16034473845466457,0.9232475056425528,,,B,high,1
1.135565640180599,0.06720509345375691,,7.0,0.3260392911208261,A,med,1
0.9540017634932023,0.21581018558688925,,,3.103928518663655,C,low,0
0.651391251305798,0.5297665230842565,,3.0,1.3118039434753341,B,med,0
-0.3152692446403456,0.625971477432187,-0.49750726573161574,,1.7710552564022741,B,low,0
0.7589692204932674,0.4362461524529888,,1.0,,B,high,1
-0.7728252145375718,0.9110473919098694,-1.0999240863514037,1.0,0.4763506566823026,A,high,1
-0.23681860674000887,-0.9635348346472767,-0.9909760922531718,2.0,2.4207342270817738,B,med,1
-0.48536354782910346,-0.6084440286329078,-1.979074669537002,3.0,,A,low,1
0.08187413938632256,-0.9848742500437158,,,0.4438104283345714,C,low,1
2.3146585666735087,0.294949428309206,3.620065301845978,1.0,4.34362028654769,C,low,0
-1.867265192591748,0.7960610978999738,-2.81141155547173,,,B,high,0
0.6862601903745135,-0.5130354068474015,,1.0,0.3676900219439121,A,low,1
-1.6127158711896517,0.8540690895926133,,3.0,-0.9101092101811039,A,low,0
-0.47193186578943347,-0.8794652194208783,-1.9514103405790761,3.0,2.6039218003435294,A,low,0
1.088950596967366,0.8688720536110286,,,0.905184954466254,B,high,1
0.06428001909546277,-0.2967546255207312,-0.43652845901082055,2.0,5.737206438326005,A,low,0
-1.0777447779293061,-0.797158343101567,,4.0,2.0696150809996645,B,high,1
-0.7153037092599682,-0.02825648162734873,-0.6723463837377524,2.0,0.3956011839296416,A,high,0
0.6795977489346758,-0.4864468645589841,0.6792601217361199,0.0,-0.29431902202342286,C,high,0
-0.7303666317171367,-0.43025419607615434,-1.4429344662690875,4.0,4.179809918181661,A,low,1
0.21645858958197486,-0.38542007014742685,-0.8699533329041278,,0.8576320518316269,C,low,0
0.045571839903813784,0.6060517956653269,0.6890926727929974,2.0,2.0876575989208566,C,low,0
-0.6516003476058171,0.07832255335050897,,,3.9116054902249617,B,low,1
2.1439440893253257,-0.3773846016879927,,1.0,1.0314832961383396,B,low,1
0.6339190223180112,0.22066756662183673,1.1999007857670312,5.0,1.9081423425196786,B,med,1
-2.025142586657607,0.4323013484463871,-2.141233907843892,,1.9668631803549599,B,low,1
0.18645431476942764,-0.45475199853293247,-0.6021047266718809,4.0,3.366649023032184,A,high,0
-0.661786464768388,-0.17290179694929697,-2.588886673537643,3.0,3.1814886710206514,A,low,0
0.852433334796224,-0.7562278133261049,0.9924608679081308,6.0,1.559772537490343,B,med,0
-0.7925207384327007,-0.6377013009306394,-0.607376167358944,2.0,2.1272981229930354,B,med,0
-0.11473644146689901,0.3622357079299656,0.6284863682343529,,1.256441976953023,B,med,1
0.5049872789804571,-0.6371233046087461,0.5437489738036255,2.0,-0.9552248138388895,A,high,1
0.8657551941701215,0.05032676733412034,1.0779780821062188,5.0,2.515201714796259,A,med,1
-1.2002964070557762,0.41809252344486536,-1.1878370505425764,3.0,,A,high,0
-0.3345012358409484,-0.7862461538105123,-1.381648030518913,3.0,0.23256171861787434,A,low,1
-0.4749453111609562,0.1346244392578071,,3.0,0.453940580794594,A,med,0
-0.6533292325737119,-0.4868744325972725,-0.9706959855758905,1.0,0.25854445671251725,A,low,0
1.7654542402810969,0.9258537504751596,,3.0,3.4491835574462453,A,low,1
0.40498171096095553,-0.03290870656015055,1.970848232616897,6.0,,C,low,0
-1.2608839543350452,0.6119850995503162,,3.0,1.6829246151670865,A,low,0
0.9178619470547761,0.10045308431252353,,1.0,0.16396187672207008,B,low,0
2.1221561970126332,-0.9131749342903617,2.713859672277772,3.0,2.1847535832798486,A,low,1
1.0324652605511468,0.2663027511880447,0.7973113139761834,3.0,-1.1292442546716086,C,low,1
-1.5193699659540134,0.902806684413314,-2.1750081722688925,2.0,2.2868531337149864,B,high,0
-0.48423407286625136,0.20322364029266238,-0.8293805082095979,3.0,3.743048772175868,A,low,1
1.2669111491866227,0.6383777188535804,1.957511384239428,0.0,-0.5023982732673558,B,med,1
-0.7076694656187807,0.7684129266968156,,,-1.0650365536593274,A,low,0
0.44381942814622843,-0.543840456102135,-0.01740105202282516,,5.158875783389719,B,high,1
0.7746340534293368,-0.5759103201835467,1.4345112537144675,1.0,,A,high,1
-0.926930471578083,0.22196197770198345,-1.2793111860570343,,,C,med,0
-0.05952535606180008,-0.17794306038659058,-0.1829097248553026,2.0,,B,med,1
-3.2412673400690726,0.6797226057334407,-4.6859870654933475,2.0,1.6760903661173452,A,low,0
-1.0243876413342898,0.8000462467960223,-1.0589629966739342,3.0,2.8768253989932906,B,high,1
-0.2525681513931603,-0.2931572413945638,-0.11288171545320497,4.0,0.23200228650711874,A,high,1
-1.2477831819648495,-0.5262588820510359,-2.5683693218282424,,,C,high,0
1.6324113039316352,0.5610510304877236,2.4000842266036866,,1.2370211703518144,B,med,0
-1.4301413779606327,-0.4503879289037278,-2.522269045781145,3.0,-0.640986886810063,B,low,0
-0.44004448669698376,0.6452286370273568,,3.0,,A,high,0
0.13074057728609134,-0.15252349270247434,-0.28977981028284905,3.0,1.4733843862441676,C,low,1
1.4412732890661155,0.3350997985829409,2.091349396118314,5.0,1.6859503431105844,B,med,0
-1.4358621511794394,-0.8089293723306636,-2.1210633225781272,5.0,-0.4203218868283156,A,low,0
1.1631637521549596,0.24771864935314603,1.999885617409975,4.0,,A,high,1
0.010233061019587049,-0.09646464252554177,0.06391222595038187,4.0,3.753428372772232,A,low,0
-0.9815086510479509,0.1732169263509482,-0.9602055323124661,2.0,3.9283117683439572,C,low,0
0.46210347426327075,-0.6639715845102732,0.2924835249400712,6.0,,A,med,1
0.19905969557347003,0.47374748988836424,0.730695713268832,3.0,-1.4583657790068405,B,med,1
-0.6002168771587947,0.7255941550864571,,2.0,5.905834764979021,A,med,0
0.06980208499001891,-0.5665203998184487,-0.045875897724381776,6.0,1.8778049839882638,A,low,1
-0.3853135968617602,-0.8085708889596765,-1.2736351685782696,4.0,0.5024004079598925,B,low,1
0.11351734525124804,-0.9527228279073272,-1.525493975215006,3.0,2.833603148966228,C,med,1
0.6621306745210467,0.283943000886532,,3.0,,B,high,1
1.586016816145352,0.21418807217756153,,6.0,1.9538988878290675,C,high,1
-1.237815498826849,0.09339482542814004,-1.3469181344054073,4.0,4.557150335878749,B,low,1
2.1330333746562666,-0.5361058077680492,3.414195900395961,2.0,4.165999877033737,A,high,1
-1.9520877995225019,-0.21818800818897066,-2.4191603424751293,1.0,-0.1527623748041167,A,low,0
-0.15178509503558332,0.1889526703723461,-0.08887251188648321,,0.6524197886810472,B,med,0
0.5883172064845765,-0.00646628228166124,0.977900522288832,4.0,3.9150743265595347,C,low,1
0.28099186773503265,0.9755710404297746,0.6004473741002612,,-3.425225127620876,C,low,0
-0.6226995198205938,-0.7271204948865337,-1.4556459551876826,,1.7010886136700225,A,med,0
-0.20812225035727522,0.3902891080951876,,2.0,-0.8616624032493436,A,med,1
-0.4930009346588328,-0.19136246379141575,-0.23324041529954898,4.0,1.0468923971329507,A,low,0
-0.5893647569442115,-0.14360077014877048,-1.0255706583312023,4.0,1.4023598219415918,,low,0
0.8496020970210246,0.43519553131635247,1.2669062787640075,0.0,1.283511244184984,C,low,1
0.35701548596504734,0.3848723026487393,0.7282233597002393,,0.8954774957747829,C,med,0
-0.6929095952606542,0.9825119874043766,-0.24750502472423552,5.0,-0.1942872992576281,A,low,0
0.8995998754332507,-0.7432114210917495,0.25586669453723043,2.0,6.583822533637372,B,low,1
0.30729952087660933,-0.7917807012316673,-1.0830315458695388,5.0,5.734924008322702,B,med,1
0.8128621188389601,0.4486776342574823,1.1683635706413897,4.0,-0.32413164051256604,A,med,1
0.6296288419236122,0.1567738340128182,0.41247396693474825,5.0,5.164233502607134,B,med,1
-0.8289950109220723,-0.45167866688038827,-1.7234019486469583,2.0,1.201069019054294,A,med,1
-0.5601810401969696,-0.8411612620220268,-1.3347423507152036,2.0,,A,high,1
0.7472936051232618,-0.8286835008071389,0.47997445276981665,0.0,1.8734520802061683,C,high,1
0.6103702654334648,0.7883817493282366,2.0359800400496884,4.0,,C,high,0
-0.020901593964148132,-0.6162653505625142,,1.0,3.9677046872122936,B,med,1
0.117327383308782,-0.3532568757689585,0.14959981688410792,2.0,2.2517730611533158,B,low,1
1.277664895788425,-0.546687195546024,1.9542573179313265,3.0,,A,high,1
-0.5915713888358299,-0.2900073883361254,-1.601777336312192,2.0,-0.6091788876009452,B,low,0
0.5470973811700379,-0.8611523145078133,,2.0,0.21280997256175915,C,low,1
-0.20219265243389406,0.03811958181654074,-0.32211133101030065,1.0,-1.2827602312041937,C,low,1
-0.2176812032272203,-0.8647748728155702,,3.0,2.0244470968303387,B,low,1
1.09877685198719,0.6007130156447231,1.412593169283069,4.0,-0.3933311845687917,A,high,0
0.8254163489880298,-0.532575836179134,0.19495722238444568,6.0,1.4688789749629176,A,med,0
0.8135096360006385,0.08002382920902118,1.6692211976179827,,4.740203707220742,B,med,1
1.305478807154329,0.7601581751229165,,2.0,4.398599145843171,A,med,1
0.02100384163275905,0.30175473809438835,-0.26864264568242247,3.0,1.9354462117947644,C,low,0
0.6819529712949639,0.0659155731026706,,1.0,1.8258305477137002,A,low,1
-0.31026675659345604,-0.3513324937692488,-0.07834898956742375,,5.759749098842017,A,med,1
0.3241663524884421,-0.33399617388360414,-0.27545450464280286,1.0,3.0415122407174224,A,med,0
-0.13014305436768459,0.33897391039638025,0.795608850274645,3.0,1.3443870802469542,C,low,0
0.09699596499271819,0.9882787224423351,0.18932294138631045,4.0,,A,med,1
0.5951570254369136,0.32367837969875723,1.3737706908089407,2.0,2.7877464363294866,B,low,0
-0.8182206832334725,0.1155668347400498,-1.3338568453546762,2.0,3.6586475451657248,B,low,0
2.0923872756854602,0.4613010204784922,,3.0,0.7366969509727122,A,low,1
