Country,Year,Agri_GDP,Credit_Private,Elec_Access,Emp_Services,FDI_GDP,GDPC_2015,Indus_GDP,Internet_Usage,Serv_GDP
AFE,2007,11.1719463183513,93.3502201462442,26.7951445862147,28.6043096345486,2.43740589998239,1417.47243247841,29.2235447877185,2.7,49.7905873166223
AFE,2008,12.3951575283608,78.1458267875116,25.9088451344457,28.859947033116,3.1569406143365,1440.59728407645,30.4645998089145,3.0,48.2903210213689
AFE,2009,12.6634182446055,79.5947790610624,26.1878464781111,29.0800077037936,2.58633169148882,1414.58775130051,26.6977694815849,3.5,53.4094698273855
AFE,2010,11.5097433507165,84.6104728025506,27.414953756332,29.8023909576755,1.68010728226786,1449.48915951845,27.3212163743139,5.3,53.9021961689779
AFE,2011,10.3947360711001,76.3874705547756,28.909756234127,30.1521447448849,1.81596108935578,1468.63057193646,28.6052577416269,6.8,53.8211079711216
AFE,2012,11.1428276413639,79.2722783477421,31.6734274619175,30.6136936599094,2.60638627365529,1456.72281306529,28.4590121987767,8.4,53.6311585622973
AFE,2013,11.4902471456998,75.4637741628069,31.7235735731483,30.3886859838973,2.18038048661154,1478.97797685759,27.8033727389777,10.0,53.7787110257877
AFE,2014,12.2765768281439,73.9857531487778,31.8719561283579,31.0444810877045,2.76047028514722,1495.95557383523,27.1637700860693,12.1,53.4688932792653
AFE,2015,13.0150928784089,65.7969298973195,33.9222756622758,31.5469036017198,3.14554882093462,1498.8752400759,24.8785505777961,14.3,54.2821950252198
AFE,2016,12.8864676029798,66.039387644507,38.8595976583714,32.0982958374921,2.04466423939857,1490.9075460241,24.748444475518,16.3,54.0249925435842
AFE,2017,12.4624744974616,65.7437053602284,40.2237441730368,32.6873169327904,1.08109615222276,1490.91109750422,25.3937369507361,17.3,54.1233711836333
AFE,2018,11.9917475435429,62.1413742869687,43.0350733507835,33.5381424689252,1.33528231684753,1489.94213724372,26.172562623672,19.6,53.8787528097878
AFE,2019,12.9537634387917,60.5328100329428,44.3908605333639,34.5483996115138,1.52051857645015,1479.37238691603,26.0330206191942,21.6,52.6298927017876
AFE,2020,14.7341526462305,55.7773296362755,46.2823709455637,33.0261568695551,1.41831883376737,1399.39849841898,25.0956185656564,23.5,51.7241133548561
AFE,2021,13.7287411103208,49.5995485828764,48.1272110400485,32.7940798485352,4.92436019944644,1425.2090572764,25.9427857270268,25.0,49.858938935124
AFE,2022,14.1855226450872,44.407170680363,48.8012579607658,33.6081619000381,1.74630848651061,1440.43036630175,26.3210526613761,26.8,48.0012413685301
AFE,2023,15.3330728318336,46.6794368727604,50.6675157944854,33.6967049509918,2.00857937857267,1431.72178996886,26.4166896198758,27.8,49.7914536851808
AFE,2024,15.2652577337707,,,34.2977111919012,2.19724848242449,1435.35627774336,25.9484293974406,28.8,50.6849835329271
AFG,2004,29.7210671376957,,23.8,24.833148478038,3.577104200584,338.637273888197,26.2267897500666,0.105809,41.1108953364243
AFG,2005,31.114854912062,,28.7,25.7077189524347,4.36867310434287,363.640141436773,26.8120992326398,1.22415,39.0077871841904
AFG,2006,28.6359685844686,4.84285686566253,33.5,25.9420504795722,3.41377297323201,367.75831169358,28.2107680719994,2.10712,39.8310243252872
AFG,2007,30.1050113574013,6.83998223656721,38.4,27.2248878765164,1.93570171391636,410.757728879097,26.8822416082148,1.9,40.294685221301
AFG,2008,24.8922700059742,9.38832772083979,42.4,27.6621985463541,0.45536044478174,417.647282647498,26.9156280026285,1.84,45.4098308716488
AFG,2009,29.2975010547259,10.58413068423,48.3,29.3948425879471,0.45188914562189,488.830652491949,21.8971222069406,3.55,45.2444349261482
AFG,2010,26.2100685374552,11.5750442390122,42.7,31.1592526833235,1.20311798981139,542.871030476037,21.1514206977128,4.0,48.8793769096891
AFG,2011,23.7436639877543,4.95918037606027,43.2,31.1177963939839,0.293025179616803,525.42698276582,22.7402524820273,5.0,49.6968203962567
AFG,2012,24.390873626371,4.47210362973721,69.1,32.3133084481045,0.285440893554571,568.929021458341,21.1578071539751,5.45455,50.5793979236606
AFG,2013,22.8106627361766,4.3216854169302,68.0,32.0763627884824,0.239801184405551,580.603833333096,20.4446053132561,5.9,52.6827434733525
AFG,2014,22.1370413719574,3.94105709996345,89.5,32.2391686364613,0.209664794672203,575.146245808546,21.2296632181805,7.0,52.9908650351499
AFG,2015,20.6343227166798,3.98149379462535,71.5,33.7321152250418,0.88400046336123,565.569730408751,22.1240424906926,8.26,53.2352934986503
AFG,2016,25.7403140364582,3.88832174612488,97.7,35.23983684805,0.516606084523093,563.872336723147,10.4668076938201,11.0,59.0232164144095
AFG,2017,26.4201990834448,3.84188120492596,97.7,36.802134491624,0.274796791572807,562.769574140988,10.0518739969063,13.5,58.3290500097748
AFG,2018,22.0428967527575,3.51231703339133,93.4,37.0166785521044,0.661572217787196,553.125151688293,13.3872469597976,16.8,59.4774229106653
AFG,2019,25.7739707394105,3.22995723026215,97.7,37.5135391226906,0.124495985291258,557.861533207459,14.0581123697768,17.6,55.4728067408306
AFG,2020,29.9755825210461,3.09659808966059,97.7,35.535277276328,0.0649939571808755,527.834554499306,12.9525996015547,17.0485,52.5721090890613
AFG,2021,33.5976188725451,,97.7,30.151585831638,0.144466946606861,408.625855217403,14.2736570191788,16.5143,47.160422387969
AFG,2022,33.7014323213923,,85.3,29.4272142369757,,377.665627080705,16.0503677223963,17.1917,45.0499087998591
AFG,2023,34.7432471445174,,85.3,29.4984918421715,,378.06630312259,13.4498227120978,17.7089,46.3743698691993
AFG,2024,,,,29.5021677680015,,,,,
AFW,2004,23.8523787497793,8.69254366659698,37.5945022413501,33.8593957873021,1.80420304723066,1402.22876764658,28.8135111338226,,41.5741920896583
AFW,2005,23.373343450223,8.67513975958603,37.9359101368567,34.3740978986254,2.93133338546773,1441.98859440003,29.4197914902828,2.3,41.5659210294433
AFW,2006,22.3471365216362,8.50044255887774,39.9529044823027,34.8887133278551,2.28870294816693,1475.92318265943,28.1434367027884,3.4,44.9688627419054
AFW,2007,22.0524207375012,12.32843245767,40.8648618879836,35.5194799295522,2.76690161524521,1513.01942969263,27.0768748584186,4.3,46.3239865813658
AFW,2008,22.6036427782507,15.2125494475014,41.8660146613745,36.1756096194748,2.84147402329329,1562.21124621273,28.1358811661849,5.0,45.0941458531341
AFW,2009,23.7054751605669,16.3629930498061,42.0024854401026,36.8707889152576,3.52591020083717,1612.48837316067,24.6156342319428,5.8,47.1713461337743
AFW,2010,22.1321259229871,13.012713803506,41.9519903118982,37.7443976580416,3.15128327333642,1677.95238312056,27.3403594105445,7.3,46.7779457642887
AFW,2011,20.5195249610199,11.8575114366336,46.0619669218462,38.3985434212623,3.54506641288462,1711.53923110365,30.3228391802371,8.7,45.2639509685509
AFW,2012,20.3387845143841,11.6122886549053,44.1865003474968,38.9596545495083,2.79570166892171,1749.98138710355,29.7369723233846,10.3,46.3092167352786
AFW,2013,19.6196962949451,12.5774946951391,47.1945030733476,39.4955974910526,2.26936723127983,1805.79842409374,28.7586082396961,12.6,47.5773831391017
AFW,2014,19.1933020924046,13.9758498697576,47.7673605462369,40.1059420844488,1.83591900224731,1857.17116320705,27.3416005895994,15.0,48.9989571472962
AFW,2015,20.1785871076173,14.4415164078007,46.8624182524845,40.6960983900992,2.13330027622449,1860.72768628324,23.152227373643,18.6,53.3099750620335
AFW,2016,20.5964688025564,15.8593607616424,51.0451271925992,40.9691889210339,2.23535718815748,1815.17120349953,21.5173149706202,20.9,54.1903279496698
AFW,2017,20.3567689816218,14.9321541029288,48.9007280475057,41.4778475795376,2.55635653292547,1808.72220111739,24.42401180708,23.8,51.3715035331085
AFW,2018,20.5495360041941,13.292858882315,51.3358293517534,42.1082822211187,1.91395272862701,1814.69463581898,26.6968365569618,25.7,49.0041724705572
AFW,2019,23.46549545554,11.0738503016961,51.2915769115352,42.9057256242192,1.22700011228508,1829.06806387649,23.3347838450209,28.5,50.4821936480385
AFW,2020,25.39817780829,11.7330980537159,51.8560428463068,41.3285540722728,1.04084419108634,1719.26150438049,21.2395036083466,31.5,50.2436436741983
AFW,2021,25.6229936588144,12.6505815985063,54.368598708444,41.5459857451246,1.60141749103716,1721.90947456022,21.9220901239411,34.7,49.025874440669
AFW,2022,25.3717465088187,12.6271452132446,55.6866829669796,41.8024485293288,1.46814555146344,1757.45658962159,23.0816586357113,37.5,48.3813464266183
AFW,2023,24.1528889551845,,57.0692665803595,42.32235686483,2.08163638802875,1778.86434703356,23.1898778620108,38.5,48.727483861425
AFW,2024,22.5554093483584,,,42.845976909497,2.39840367592386,1816.34604380299,24.1765434821094,40.0,47.9279211581157
AGO,2004,10.3635914449926,,28.4,60.4315375805673,8.13849032848245,2583.32411461288,50.2978770697738,0.464815,39.7136676214341
AGO,2005,8.56536731681355,,29.4,58.4651355521218,-3.14962046173322,2843.3966357968,56.1242984191149,1.14337,35.4993259457285
AGO,2006,8.44100897843275,,30.5,56.6875803163974,-0.0643009490167298,3065.05576243895,54.2214232962716,1.5,37.1439693103216
AGO,2007,8.61624042186554,,37.5,54.8911137864211,-1.22312266225132,3336.36332465208,57.905278239704,1.7,34.0967823030459
AGO,2008,7.81831803295795,,38.5,53.1496704920599,1.69952793928946,3559.19522512236,56.2078263483829,1.9,34.2212938482245
AGO,2009,10.3661474573001,,33.8,51.3263213533981,2.69909240017807,3494.80724466172,40.9723218323879,2.3,46.6572174638642
AGO,2010,10.0913068588653,,35.0,48.8556342624711,-3.37761927933748,3540.79159568381,48.5501387093455,2.8,40.4058954859428
AGO,2011,9.55630602216444,,34.6,46.5491998883029,-2.40838836782517,3528.16824373399,52.1706630052286,4.7,37.8278152881355
AGO,2012,9.69697932366603,,37.3,44.4213021713595,-1.02012839058611,3682.35229322763,53.3611036467722,7.7,38.1528946330169
AGO,2013,10.3295507034404,,38.4,42.4380131365122,-4.78350487024797,3716.29718727282,50.3750405397121,13.0,40.5013779544273
AGO,2014,11.4782158930109,,32.0,40.3316392087452,2.38352427018273,3746.81619978613,43.9966362099567,21.3623,44.0532339009099
AGO,2015,13.6637723279796,22.2749280175046,42.0,40.3215498679159,9.7795154502448,3641.72893919944,36.7338841349078,22.0,48.0419306568083
AGO,2016,14.6711413269562,18.5908277620868,41.8,40.1139584289984,-0.299804386002375,3454.03317187119,37.3943513261608,23.2,46.7231427013984
AGO,2017,14.9283260019113,14.84745928119,42.9,40.0178727618802,-8.76696380208172,3328.8982124109,37.0989345106935,26.0,46.6189972009799
AGO,2018,13.3397905678931,13.2564012766381,45.3,39.7773354887959,-7.21246216123288,3196.79006983557,41.1891594014386,29.0,43.9574616765439
AGO,2019,12.3911585673156,13.4718248959992,45.6,39.666195800835,-5.07649440156737,3083.97534427357,42.2251045134162,32.1294,43.8627207016305
AGO,2020,15.0223674268676,11.3107531927913,47.0,38.2191311444807,-3.17143620765821,2864.16146036893,36.7098511285088,36.6347,45.3591604963738
AGO,2021,16.561923695764,8.70249637691386,48.2,37.5749267305878,-5.47403409372737,2832.81777132286,38.1721950958541,39.3876,42.6412291780629
AGO,2022,18.9890929801653,6.86560736253038,48.5,40.4877627343102,-5.02899288556058,2860.90251922246,34.9333591780179,42.0719,43.7734824749089
AGO,2023,20.6897623256468,7.56544382086069,51.1,40.5263400343568,-1.97786390222726,2809.15727975557,35.1292267229987,44.7581,41.8051676690801
AGO,2024,22.0693262844667,7.277022461899,,40.687555299181,-1.0986881170909,2845.47779302975,34.56731745622,,41.0551859909358
ALB,2004,18.5630799913995,,99.4,36.4694828120954,4.60782278585291,2567.29763687121,27.7299752177294,2.42039,39.5598988272926
ALB,2005,17.1247178955729,,99.4,36.3587685307636,3.17899814544722,2712.86983830331,28.1372131604488,6.04389,40.3981318981217
ALB,2006,16.0415750334868,,99.4,37.0819396819245,3.55321913781567,2894.36032580174,28.4284255205783,9.60999,40.1991972841068
ALB,2007,15.5325494481234,,99.4,37.3181538543968,5.86740351847628,3105.8796756386,28.5772545670045,15.0361,40.5451705003217
ALB,2008,15.422100399492,,100.0,37.54099828889,9.40665320050491,3345.98161761476,28.5616497223775,23.86,41.0750286540131
ALB,2009,15.2792217271528,37.3109373018231,99.6,36.5546191483091,10.9068201480963,3459.24695646692,27.5678722962167,41.2,42.0040238601938
ALB,2010,16.3586081914252,38.5667222073844,99.6,38.0056894662126,9.01744998049889,3579.82413181046,27.4749142839601,45.0,41.3131845921318
ALB,2011,16.7202229491786,40.8904191085198,99.7,35.7883362998639,8.08329285826067,3677.89457937717,26.9409865024688,47.0,42.2390195525462
ALB,2012,17.5913685516371,41.048928970868,99.9,36.8368428681955,7.49597513325321,3771.84781862015,25.4077242038709,49.4,43.5059236088597
ALB,2013,18.924817420614,39.7219957616212,99.9,38.715793649559,9.80035898039468,3895.89975621942,25.506803612245,51.8,42.6287844572944
ALB,2014,19.2377589164282,39.0603696115194,100.0,39.6694222941355,8.64846635716115,4045.11934884933,23.8286690584956,54.3,42.6575638095964
ALB,2015,18.7471602773412,36.8808802178051,100.0,39.8607872719792,8.62740636982337,4199.53912925398,24.4814091473313,56.9,42.8778647519282
ALB,2016,19.167190753497,36.2098635348358,99.9,40.2112427236091,8.71147225448456,4431.55635814168,23.8670178864359,59.6,43.4481768975831
ALB,2017,18.079078214296,34.1324652358472,99.9,42.2423402549993,7.71411336285186,4648.23078660658,22.9533327106507,62.4,44.5621307131911
ALB,2018,17.9155558179549,32.507358683887,100.0,42.7083957984542,7.83109146132114,4893.82375538717,23.7535886253159,65.4,44.3970282534603
ALB,2019,18.1603973706713,33.725595513728,100.0,43.2158670276158,7.70621465029911,5072.43648354739,22.9655210859374,68.5504,45.4534114346696
ALB,2020,18.8061378649169,37.719333429721,100.0,43.241481433791,7.01865154497786,4980.61699524696,23.4687164183412,72.2377,45.7213497398907
ALB,2021,17.793224984541,36.4341686860283,100.0,44.4269847878612,6.75791457973236,5511.75743402862,22.4341412350759,79.3237,45.278770333241
ALB,2022,16.9844754476574,33.7912381516025,100.0,43.9962497505868,7.57934042905775,5867.65096230557,23.0250522159549,82.6137,46.2991272417493
ALB,2023,16.2742388313006,32.4665672054877,100.0,46.3125447479353,6.90036950940795,6198.17195301204,23.160711973189,83.1356,47.6649908239316
ALB,2024,15.4519031294331,34.0597809059347,,46.7791156790644,6.32349466068578,6549.23387415397,22.4011031082403,,48.6899937474805
AND,2004,0.414741997881256,,100.0,,,40054.3399679173,15.7803540103879,26.838,74.7942373593759
AND,2005,0.380576808035011,,100.0,,,40528.1938997392,16.0357828783728,37.6058,74.4198860237398
AND,2006,0.353522338328863,,100.0,,,41322.0723316534,16.1672951911525,48.9368,74.1242699981489
AND,2007,0.368796683946436,,100.0,,,40789.1781297264,15.4735314793076,70.87,74.5592619910865
AND,2008,0.406917963904405,,100.0,,,37775.1438845998,15.4327671138582,70.04,75.3640750593347
AND,2009,0.418928933319218,,100.0,,,35604.4007343193,14.7664887100921,78.53,76.035601397438
AND,2010,0.466508601972863,,100.0,,,36277.2814831059,13.1256460606154,81.0,76.991211654261
AND,2011,0.490560827241276,,100.0,,,37637.5045137987,11.908853107908,81.0,77.375135201479
AND,2012,0.601164453935572,,100.0,,,36206.9954432018,11.0715796683925,82.7,76.8249491306888
AND,2013,0.585558984254785,,100.0,,,35684.1861967511,10.6182471491429,84.4,78.021575852346
AND,2014,0.537623493009676,,100.0,,,37300.6419409868,10.1535313011382,86.1,78.2437091148297
AND,2015,0.513420109683398,,100.0,,,38654.95287916,9.98126871637019,87.9,78.6674143272447
AND,2016,0.521999648433619,,100.0,,,40085.0394278177,10.1407794073814,89.7,78.1008536948862
AND,2017,0.559538512516191,,100.0,,,39361.0807539996,10.3955176672591,91.5675,77.8688586318041
AND,2018,0.546367882815281,,100.0,,,39242.1633307803,11.0763337210625,,77.6557919031876
AND,2019,0.522633248415779,,100.0,,13.3818072686093,39346.2935180487,11.6998176283166,90.7187,77.5555098246535
AND,2020,0.559442769715814,,100.0,,9.43228499707799,34536.666145207,12.6601582717327,93.2056,79.8154154929299
AND,2021,0.531844879169824,,100.0,,14.5826559404996,36929.0364995869,12.3626363853047,93.8975,79.3818503932806
AND,2022,0.487491862156614,,100.0,,17.5702350620217,39780.4152991834,11.1453411041301,94.4855,78.1918257115356
AND,2023,0.47849213558896,,100.0,,7.28597529959797,40227.2524257376,12.4282261796617,95.4456,78.3110227448023
AND,2024,0.46592379640818,,,,6.64266743694098,41034.5266723078,12.7530228782248,,77.5890386001388
ARB,2004,6.61713230697988,31.7837778326557,82.2795249538868,50.8473643975968,2.16478959100851,5250.08375247516,49.6159049316719,,43.0493235909275
ARB,2005,5.82687697381646,31.7948372661255,83.07676744851,51.1210845321556,3.16813035855029,5412.64941314351,53.41734229403,,39.4980224869918
ARB,2006,5.59918260735862,30.929866412169,85.2843937164942,51.3648037059518,3.97121100672377,5614.91183040313,54.6310822829143,,38.0802791120103
ARB,2007,5.60533067737075,32.7844440539473,83.6267638046023,51.5363947745536,3.80340434197896,5727.33322290223,53.4223220003271,,38.922926791695
ARB,2008,5.08487649997185,32.3529105907699,83.2755641606337,52.0317762642692,2.58732735207834,5894.47746607478,56.1487627202994,,36.6979955973631
ARB,2009,6.14797951839261,37.8636182409174,84.1597287073639,52.6864244862693,2.2218541513522,5787.82712590845,47.7183147067532,,44.5197855378122
ARB,2010,5.69095013201033,37.1136424740815,86.921502593511,53.0156897412547,2.11194389033051,5948.12916468842,50.0622317000738,,43.3459618738186
ARB,2011,5.12687606147852,34.5539861314178,87.1726942320297,53.8959448971217,1.31663145630821,6036.42083357432,53.4253059488925,,40.508242339887
ARB,2012,4.65022581848911,34.0741128250402,86.8478669651407,54.6481941036209,1.54970201135426,6218.04632240872,54.1899500446277,,41.2703379755394
ARB,2013,4.7640741333166,35.991851999324,88.9616299190749,55.170165912626,1.2495361508121,6220.63858713989,52.0080037186228,,43.2322172227188
ARB,2014,4.97937287519455,39.100508942233,88.4067767085653,55.5721120555936,0.858594694517584,6238.07256611906,49.4959119090372,,45.7504688421329
ARB,2015,5.61711463955109,47.461304906941,88.6616431398725,56.2550526994313,0.848345430500515,6290.55879501691,40.4265373349113,,53.5143282767766
ARB,2016,5.42373027814235,55.4549292293637,89.1861710572826,56.6270316718039,1.90316892678224,6366.04865571626,38.155994879331,,55.3712135843075
ARB,2017,4.9760123743283,53.3884708037798,90.3510669396465,56.5374267452176,1.20765569076214,6322.52614443499,40.7677492984881,,53.3260823345428
ARB,2018,4.62238947180673,,88.6898406472267,57.487301358851,1.51863791071918,6377.12047410411,44.5307863776535,,49.5158732360892
ARB,2019,4.79134395024651,,89.9289963083413,57.6937138109799,1.21983791189292,6367.60443969474,42.4378832257503,,51.1698030253194
ARB,2020,5.60548271072935,,90.2417769685806,58.1157836170687,1.28359953435291,5904.57124162288,36.2480477287924,,55.8322177166681
ARB,2021,4.87546801574335,,90.4340947732985,58.4202146160784,2.25750539146834,6073.56224152636,42.7339657537053,,48.7012629032197
ARB,2022,4.33056895649595,,90.6545179070033,59.1439779185341,2.07805996103919,6351.57184174657,48.6378194883718,,43.6170997882152
ARB,2023,4.96899737457755,,91.6454299444509,59.7692426941492,2.45975024296504,6311.42160022415,44.6115100409235,,47.7417176178789
ARB,2024,5.38212011018352,,,59.8753931860817,3.63591508558193,6282.0327428409,42.7242298538505,,49.1079024652188
ARE,2004,1.66536190905993,,100.0,58.5160822659664,6.76715211324682,55611.419401142,51.6783480847693,30.1313,46.6562900061707
ARE,2005,1.39540987408529,,100.0,60.2126175697903,6.03481604123485,55363.5661047143,55.6434763024807,40.0,42.9608649080015
ARE,2006,1.09424400194674,,100.0,61.4827573779734,5.76543753223521,56629.9761392644,57.903111718071,52.0,41.0026442799823
ARE,2007,0.976671167666283,,100.0,62.948707228317,5.50043971722883,52038.6159567932,54.840228590251,61.0,44.1831002420827
ARE,2008,0.82730546409323,,100.0,64.4634223662442,1.60487460715228,47922.6988207823,58.0179784435584,63.0,41.1547160923483
ARE,2009,1.03688688860825,,100.0,64.7602353202824,0.447367365845778,42672.1987890808,52.044956000368,64.0,46.9181571110237
ARE,2010,0.732284398165927,,100.0,65.1301084267921,2.85854032456409,42328.8508165469,50.2592548678862,68.0,49.0084607339479
ARE,2011,0.650173172827368,,100.0,65.5006038895123,1.938861867408,43687.7782783233,55.7510208781767,78.0,43.598805948996
ARE,2012,0.627714840690063,,100.0,65.9573189904418,2.43554239157448,43958.5681120856,55.356407543947,85.0,44.015877615363
ARE,2013,0.631291645173813,,100.0,66.1774963395383,2.38382217021709,44312.6337162614,52.9894122214127,88.0,46.3792961334135
ARE,2014,0.625601940820607,,100.0,66.2715274808927,2.60546065371654,44257.6514761082,50.7402069875437,90.4,48.6341910716357
ARE,2015,0.716283764709908,,100.0,66.1063601094399,2.23861395699196,44910.334995523,42.1588028480264,90.5,57.1249133872637
ARE,2016,0.740803620343316,81.9398711422571,100.0,66.32728191108,2.51620200951453,45168.4982473243,39.8749229592768,90.6,59.3842734203798
ARE,2017,0.753700320921749,78.1489012109159,100.0,66.8274728416238,2.56696112401594,43293.0203824801,41.4122717128473,94.8199,57.834027966231
ARE,2018,0.705642980623094,73.9842900645691,100.0,67.1539594518014,2.35729150002132,43377.7858697225,45.7439845434706,98.45,53.5503724759063
ARE,2019,0.734628769937638,75.2884988271793,100.0,67.4208924215394,4.11928564301823,43468.4586811918,43.4669683746299,99.15,55.7984028554324
ARE,2020,0.962965730130207,88.835666097675,100.0,68.9988862248103,5.56735507865122,39878.474427695,40.3215883178557,100.0,58.7154459520141
ARE,2021,0.890347914421406,76.1676429790591,100.0,67.4731738749809,4.89230472033291,40935.8936567784,45.3811872508727,100.0,53.7284648347058
ARE,2022,0.740896924545652,65.4574313053044,100.0,67.6880425093453,4.44591399207935,41828.5553298104,49.3332992568668,100.0,49.9258038185875
ARE,2023,0.764068711477443,,100.0,67.7011452667683,5.87184069440898,41926.5823645673,45.4007387994769,100.0,53.8351924890457
ARE,2024,0.769419245488961,,,67.9435420294033,8.26261712974626,41605.4168670844,44.3292859984628,100.0,54.9012947560482
ARG,2004,8.36248661002826,9.68251819633223,96.5,68.6984274895615,2.5050175164097,10302.4465316428,28.816922006834,16.0367,47.8369882937827
ARG,2005,7.93875427420938,10.6534929189359,96.7,68.5868647859111,2.64935441452167,11099.7509190602,28.6263140439084,17.7206,48.4861459282405
ARG,2006,6.93557229126392,11.9102616607561,97.0,68.599741686598,2.38106854489628,11870.2791559298,29.2032796652469,20.9272,48.7491333682456
ARG,2007,7.45235394606923,13.0985413493544,97.2,68.6557123530693,2.25129423568361,12811.9021206578,27.4152361334783,25.9466,49.5083307772744
ARG,2008,7.3189545972436,12.313946714342,97.5,68.7482525435358,2.68990096507093,13197.3570267029,26.2724599395946,28.1126,50.2551922042782
ARG,2009,5.2736234689014,12.4162075416805,97.8,69.6003422430472,1.20643922647566,12285.3784651865,25.2842047993735,34.0,53.3060010032753
ARG,2010,7.13216745078964,12.6901062454749,98.8,69.7072619276578,2.67516171886535,13387.1553748458,25.2587762576722,45.0,51.4951802052167
ARG,2011,6.99873377022519,14.0087151168124,99.0,69.0724495417462,2.04465997872008,14040.6189124444,25.2126976058843,51.0,51.8119007511102
ARG,2012,5.7817442068501,15.2128150156924,99.1,69.4875551206921,2.80667189982932,13754.4254235596,24.4290570649122,55.8,53.6581179163924
ARG,2013,6.05291843670451,15.7290920133564,99.3,69.2982197252933,1.77920553648531,13946.0950832252,24.0058814423072,59.9,53.9190936666216
ARG,2014,6.71270351428559,13.8237692455151,100.0,69.0304543657975,0.962406650325519,13456.1319159151,24.2773944936602,64.7,52.9405434663365
ARG,2015,5.1566859021408,14.4142330417064,99.7,69.6529549127388,1.97713461784426,13679.6264980954,23.153056135905,68.0431,55.8149012843362
ARG,2016,6.26456582010254,13.6676334273514,99.9,70.4876907051936,0.584748941173009,13265.8860639123,22.0541072112108,70.969,56.1222358547004
ARG,2017,5.23162237725058,15.9584973420583,100.0,71.0991913444513,1.78936504083806,13520.1129846159,21.782123219335,74.2949,57.3499373815692
ARG,2018,4.53787889681146,,100.0,71.4909177447964,2.23253157689253,13058.3285449954,23.7195923321304,77.7,56.3697502721818
ARG,2019,5.3185559967348,14.4776292447323,100.0,71.7720330089912,1.48500687570697,12706.3978108968,23.1578477391434,79.947,55.4388171093669
ARG,2020,6.35703367575527,15.746489768328,100.0,71.3067334216532,1.26616924308721,11393.0505957877,22.4088763711802,85.5144,54.8578674557962
ARG,2021,7.29128249622041,13.2644289814535,100.0,71.7661939196741,1.36838083162438,12549.2811699342,23.4994644263761,87.1507,52.8340319497207
ARG,2022,6.54156940484837,12.8891009335255,100.0,71.3171525473111,2.3984601182853,13276.8232110189,24.1118636272911,88.3754,53.5341356683759
